,Unnamed: 0,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,tsne1,tsne2,tsne3,tsne_clusters
3452,3452,1023004003,"GREGORY D. EDSON, DDS",AUSTIN,TX,78731,WELLS FARGO BANK NATL ASSOC,SD,621210,10-Mar-97,1997,120,2,2.0,0,0,1,0,0,N,,31-Mar-97,190000.0,0.0,P I F,0.0,190000.0,142500.0,-11.816546,-0.6833936,3.915988,4
3453,3453,1023005010,Joshua J Honea,MAGNOLIA,MS,39652,TRUSTMARK NATIONAL BANK,MS,561730,13-Jul-04,2004,48,1,1.0,0,0,1,2,N,N,,31-Aug-04,11200.0,0.0,P I F,0.0,11200.0,5600.0,9.180028,-0.9847983,-0.13937612,2
3454,3454,1023014006,COMET BUILDING MAINTENANCE,NOVATO,CA,94945,WELLS FARGO BANK NATL ASSOC,SD,0,10-Mar-97,1997,300,32,1.0,0,0,1,0,0,N,,31-Mar-97,150000.0,0.0,P I F,0.0,150000.0,112500.0,-5.721015,-4.592977,6.0490527,4
3455,3455,1023015002,"Hairline Clinic, Inc.",AKRON,OH,44310,"PNC BANK, NATIONAL ASSOCIATION",DE,812199,13-Jul-04,2004,60,13,1.0,0,0,1,1,N,N,,30-Apr-05,365000.0,0.0,P I F,0.0,365000.0,273750.0,17.80038,-2.5916703,-2.4894745,2
3456,3456,1023025005,Adriana B. Mello dba AJ Compan,SUNNYVALE,CA,94087,BANK OF AMERICA NATL ASSOC,NC,561720,13-Jul-04,2004,65,3,1.0,0,0,1,1,T,N,18-May-06,31-Aug-04,6000.0,0.0,CHGOFF,3618.0,6000.0,3000.0,12.595244,1.3898438,-9.041684,2
3457,3457,1023035008,"Jaro Marketing,Inc.",PLANTATION,FL,33322,BANK OF AMERICA NATL ASSOC,NC,561499,13-Jul-04,2004,84,2,1.0,0,0,1,1,Y,N,,31-Jul-04,71000.0,0.0,P I F,0.0,50000.0,25000.0,16.973898,1.0249598,-1.2801538,2
3458,3458,1023045000,"Smudge, Inc.",COCOA BEACH,FL,32931,BANK OF AMERICA NATL ASSOC,NC,448190,13-Jul-04,2004,2,2,1.0,0,0,1,2,Y,N,14-Sep-11,31-Jul-04,45784.0,0.0,CHGOFF,6993.0,27800.0,13900.0,9.821491,-0.53489006,-0.5021666,2
3459,3459,1023064010,THE MUSIC STORE,ROCKLIN,CA,95677,UMPQUA BANK,CA,451140,10-Mar-97,1997,120,2,2.0,0,0,1,0,N,N,,30-Jun-97,89411.0,0.0,P I F,0.0,89411.0,71529.0,-12.817908,-1.0242771,3.9652255,4
3460,3460,1023075009,CHRISTIAN K CLARK INSURANCE SV,LA MESA,CA,91941,BANK OF AMERICA NATL ASSOC,NC,524210,13-Jul-04,2004,84,3,1.0,0,0,1,1,Y,N,,31-Aug-04,16840.0,0.0,P I F,0.0,10000.0,5000.0,12.655347,1.0350943,-8.62941,2
3461,3461,1023084005,CHINA LU MARKET,LOUISVILLE,KY,40206,"PNC BANK, NATIONAL ASSOCIATION",KY,0,10-Mar-97,1997,89,5,2.0,0,0,1,0,N,Y,,31-May-97,50000.0,0.0,P I F,0.0,50000.0,40000.0,-12.932589,-4.9305425,3.624531,4
3462,3462,1023085001,Kimberly Shea Swinford dba She,OLATHE,KS,66061,BANK OF AMERICA NATL ASSOC,NC,541921,13-Jul-04,2004,84,2,1.0,0,0,1,1,N,N,,31-Jul-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,15.31283,1.0943404,-8.6459,2
3463,3463,1023095004,Tropicana Custom Pools & Lands,HENDERSON,NV,89014,BANK OF AMERICA NATL ASSOC,NC,561730,14-Jul-04,2004,51,10,1.0,0,0,1,1,Y,N,27-Jun-07,31-Aug-04,50000.0,0.0,CHGOFF,50000.0,50000.0,25000.0,12.93796,4.0580564,-9.756667,2
3464,3464,1023104009,"UNITED FIBER, INC.",HAYWARD,CA,94545,LOANS FROM OLD CLOSED LENDERS,DC,325222,10-Mar-97,1997,300,23,1.0,0,0,1,0,N,N,,31-Mar-97,600000.0,0.0,P I F,0.0,600000.0,450000.0,-4.652785,-6.4746017,3.5443318,3
3465,3465,1023105005,"Robert R Ryce, Jr. dba Ryce El",MECHANICSVILLE,MD,20659,BANK OF AMERICA NATL ASSOC,NC,238210,14-Jul-04,2004,84,2,2.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-4.051164,-0.5452071,-21.427671,0
3466,3466,1023114001,KIDDIE ACADEMY,PLAINSBORO,NJ,8536,"PNC BANK, NATIONAL ASSOCIATION",PA,624410,10-Mar-97,1997,156,42,1.0,0,0,45479,0,0,N,,31-Jan-98,920000.0,0.0,P I F,0.0,920000.0,680800.0,-2.331127,-11.619404,-1.7562771,3
3467,3467,1023115008,Mark C. Newton dba Mark C. New,BONITA SPRINGS,FL,34135,BANK OF AMERICA NATL ASSOC,NC,453998,14-Jul-04,2004,38,1,2.0,0,0,1,1,N,N,24-Nov-08,30-Nov-04,10000.0,0.0,CHGOFF,7788.0,10000.0,5000.0,-3.869407,1.1201358,-19.930277,0
3468,3468,1023124004,"TEMPLER GROUP, INC.",BELLINGHAM,WA,98225,UMPQUA BANK,OR,0,10-Mar-97,1997,84,3,1.0,0,0,1,0,N,Y,,31-Jul-97,99000.0,0.0,P I F,0.0,99000.0,79200.0,-5.518117,-2.4208446,9.76602,1
3469,3469,1023125000,"D Y Sports, Inc.",MIAMI,FL,33142,BANK OF AMERICA NATL ASSOC,NC,448190,14-Jul-04,2004,84,3,1.0,0,0,1,1,T,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,17.938604,2.0493853,-2.0170918,2
3470,3470,1023144010,"AUDIOSCIENCE, INC.",NEW CASTLE,DE,19720,"PNC BANK, NATIONAL ASSOCIATION",PA,334220,10-Mar-97,1997,12,2,2.0,0,0,1,0,Y,N,,31-Aug-98,60000.0,0.0,P I F,0.0,60000.0,30000.0,-11.650318,-3.6968515,2.7138474,4
3471,3471,1023155009,William Wall dba WIIW Sales,Normal,IL,61761,"PNC BANK, NATIONAL ASSOCIATION",IL,492210,14-Jul-04,2004,84,1,2.0,0,0,1,2,N,N,,31-Aug-04,48000.0,0.0,P I F,0.0,48000.0,24000.0,0.31870535,0.6653384,-13.0414,0
3472,3472,1023164005,"KEB, INC.",YPSILANTI,MI,48198,KEYBANK NATIONAL ASSOCIATION,OH,0,10-Mar-97,1997,84,4,1.0,0,0,1,0,0,N,,31-May-98,50000.0,0.0,P I F,0.0,50000.0,25000.0,-6.429788,-3.4687705,11.428277,1
3473,3473,1023165001,"JD's Plumbing, LLC",AVON LAKE,OH,44012,"PNC BANK, NATIONAL ASSOCIATION",OH,238220,14-Jul-04,2004,60,1,2.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-3.9303398,0.87702936,-21.254421,0
3474,3474,1023195010,Laqunda Y. Partee dba Intensiv,NASHVILLE,TN,37217,BANK OF AMERICA NATL ASSOC,NC,811192,14-Jul-04,2004,65,3,2.0,0,0,1,1,N,N,8-May-06,31-Aug-04,10000.0,0.0,CHGOFF,10000.0,10000.0,5000.0,-2.9750423,-0.57690614,-16.5602,0
3475,3475,1023205000,"Road-Pro Safety, Inc",PEARL,MS,39208,TRUSTMARK NATIONAL BANK,MS,488999,14-Jul-04,2004,24,4,1.0,0,0,1,2,Y,N,,31-Jul-04,140400.0,0.0,P I F,0.0,50400.0,25200.0,9.703861,-0.9391107,-0.6176183,2
3476,3476,1023214007,DA INSURANCE BROKERS,OCEANSIDE,CA,92054,WELLS FARGO BANK NATL ASSOC,SD,0,10-Mar-97,1997,300,20,1.0,0,0,1,0,0,N,,31-Mar-97,451000.0,0.0,P I F,0.0,451000.0,338250.0,-5.12575,-6.2071986,4.540839,3
3477,3477,1023215003,"Road-Pro, Safety, Inc",PEARL,MS,39208,TRUSTMARK NATIONAL BANK,MS,488999,14-Jul-04,2004,60,4,1.0,0,0,1,2,N,N,,30-Sep-04,241200.0,0.0,P I F,0.0,241200.0,120600.0,9.106713,-2.6987703,-1.7591014,2
3478,3478,1023235009,"S&S Maintenance, L.L.C.",MC GAHEYSVILLE,VA,22840,BANK OF AMERICA NATL ASSOC,NC,811198,14-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-04,11500.0,0.0,P I F,0.0,10000.0,5000.0,-3.0453992,-1.3075502,-16.813608,0
3479,3479,1023244005,BUERKER CHIROPRACTIC,SCHENECTADY,NY,12203,GE CAP. SMALL BUS. FINAN CORP,TX,621310,10-Mar-97,1997,120,3,1.0,0,0,1,0,N,N,,2-Jun-97,50000.0,0.0,P I F,0.0,50000.0,40000.0,-8.362163,-0.8337495,14.14982,1
3480,3480,1023245001,"Lemonjello's Coffee, LLC",HOLLAND,MI,49423,"PNC BANK, NATIONAL ASSOCIATION",IL,445299,14-Jul-04,2004,60,4,2.0,0,0,1,1,Y,N,,30-Sep-04,59371.0,0.0,P I F,0.0,35000.0,17500.0,-2.4982138,1.3695892,-19.260885,0
3481,3481,1023254008,AL'S TRANSMISSIONS,BREMERTON,WA,98312,KITSAP BANK,WA,811111,10-Mar-97,1997,118,10,1.0,0,0,1,0,N,Y,,31-May-97,100000.0,0.0,P I F,0.0,100000.0,80000.0,-7.2957883,2.0447495,11.571376,1
3482,3482,1023255004,Dechert Dynamics Corporation,PALMYRA,PA,17078,FIRST NATL BK OF PENNSYLVANIA,PA,332710,14-Jul-04,2004,84,32,1.0,0,0,1,2,N,N,,31-Jul-04,80000.0,0.0,P I F,0.0,80000.0,40000.0,7.8714495,-2.2521255,-1.4916545,2
3483,3483,1023265007,"It's All About You, Hair Desig",ELLICOTT CITY,MD,21042,BANK OF AMERICA NATL ASSOC,NC,812112,14-Jul-04,2004,58,18,1.0,0,0,1,1,N,N,8-Nov-06,31-Jul-04,7000.0,0.0,CHGOFF,7000.0,10000.0,5000.0,14.983796,0.1907453,0.7793854,2
3484,3484,1023274003,GENERAL NUTRITION CENTER,PLANO,TX,75093,COMPASS BANK,TX,0,10-Mar-97,1997,96,2,1.0,0,0,33570,0,0,N,,31-Jul-97,275000.0,0.0,P I F,0.0,275000.0,206250.0,-1.9481589,-14.047973,-2.8220863,3
3485,3485,1023285002,"Lori's Swim School, Inc.",PHOENIX,AZ,85028,BANK OF AMERICA NATL ASSOC,NC,611620,14-Jul-04,2004,84,12,1.0,0,0,1,1,Y,N,,31-Jul-04,27456.0,0.0,P I F,0.0,25000.0,12500.0,13.382912,0.6528175,-9.516135,2
3486,3486,1023294009,THREE RIVERS CHEVRON,THREE RIVERS,CA,93271,BANK OF THE SIERRA,CA,0,10-Mar-97,1997,240,8,1.0,0,0,1,0,N,N,,31-May-97,275000.0,0.0,P I F,0.0,275000.0,206250.0,-5.8610487,-4.941621,6.155417,4
3487,3487,1023295005,Mark E. Cain dba J & M Mattres,NASHVILLE,TN,37207,BANK OF AMERICA NATL ASSOC,NC,423220,14-Jul-04,2004,84,1,2.0,0,0,1,1,N,N,,31-Aug-04,9000.0,0.0,P I F,0.0,10000.0,5000.0,-3.0761385,-0.16222353,-20.082619,0
3488,3488,1023304010,PETRUCCI'S DAIRY BARN OF MARLT,MARLTON,NJ,8053,SUSQUEHANNA BANK,PA,0,10-Mar-97,1997,51,5,2.0,0,0,1,0,N,N,15-Aug-01,28-May-97,100000.0,0.0,CHGOFF,49188.0,100000.0,80000.0,-12.26515,-6.024718,3.6880093,4
3489,3489,1023305006,"KEA TRUCKING, INC.",EUCLID,OH,44123,"PNC BANK, NATIONAL ASSOCIATION",OH,484110,14-Jul-04,2004,60,1,2.0,0,0,1,1,Y,N,,31-Aug-04,19591.0,0.0,P I F,0.0,10000.0,5000.0,-2.8549912,0.9985661,-19.161983,0
3490,3490,1023315009,"Orlando L. Skaff, D.D.S., P.A.",MIAMI,FL,33181,BANK OF AMERICA NATL ASSOC,NC,621210,14-Jul-04,2004,61,8,1.0,0,0,1,1,Y,N,7-Aug-06,31-Jul-04,75000.0,0.0,CHGOFF,75000.0,75000.0,37500.0,13.199962,4.337129,-2.3024971,2
3491,3491,1023324005,HOLLYWOOD PARTY RENTALS,CULVER CITY,CA,90232,LOANS FROM OLD CLOSED LENDERS,DC,0,10-Mar-97,1997,300,37,1.0,0,0,1,0,0,N,,31-Mar-97,675000.0,0.0,P I F,0.0,675000.0,506250.0,-4.3716526,-7.2161164,3.8720694,3
3492,3492,1023325001,Arizona Light Gauge Steel Syst,PEORIA,AZ,85383,JPMORGAN CHASE BANK NATL ASSOC,IL,235420,14-Jul-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Jul-04,51931.0,0.0,P I F,0.0,25000.0,12500.0,12.6176195,1.7287954,-6.290484,2
3493,3493,1023334008,DURACLEAN BY SHIRLEY,CHAMBERSBURG,PA,17201,CLEARFIELD BK & TR CO,PA,0,10-Mar-97,1997,120,10,1.0,0,0,1,0,N,Y,,31-Mar-97,65000.0,0.0,P I F,0.0,65000.0,52000.0,-6.651439,-4.5055146,12.515912,1
3494,3494,1023335004,"All Tech Products, Corp.",MIAMI,FL,33166,BANK OF AMERICA NATL ASSOC,NC,423430,14-Jul-04,2004,10,2,1.0,0,0,1,1,Y,N,25-Oct-10,31-Jul-04,94565.0,0.0,CHGOFF,13220.0,50000.0,25000.0,15.816834,5.1312423,-1.8373505,2
3495,3495,1023344000,"MARIA'S CONVENIENCE STORE, INC",CHARTER OAK,IA,51439,UNITED BANK OF IOWA,IA,0,10-Mar-97,1997,180,13,1.0,0,0,1,0,N,N,,30-Jun-97,248000.0,0.0,P I F,0.0,248000.0,186000.0,-6.3014145,-5.1735215,8.182581,1
3496,3496,1023345007,Edwards Home Remodeling,ROSE,OK,74364,BANK OF AMERICA NATL ASSOC,NC,236118,14-Jul-04,2004,84,1,1.0,0,0,1,2,Y,N,,31-Jul-04,7500.0,0.0,P I F,0.0,7500.0,3750.0,8.978039,-0.10394773,-3.8805718,2
3497,3497,1023355010,"Southern Comforts Consignment,",Dunwoody,GA,30338,BANK OF AMERICA NATL ASSOC,NC,453310,14-Jul-04,2004,84,13,2.0,0,0,1,1,Y,N,,31-Oct-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-3.1024978,-0.9516757,-20.020834,0
3498,3498,1023364006,PET HOTAIL,PURCELVILLE,VA,20132,UNITED BANK,VA,0,10-Mar-97,1997,240,2,2.0,0,0,1,0,0,N,,30-Nov-97,75000.0,0.0,P I F,0.0,75000.0,60000.0,-9.943544,-5.653589,3.3405468,4
3499,3499,1023365002,"Ultimate Screen, Co.",OAKLAND PARK,FL,33334,BANK OF AMERICA NATL ASSOC,NC,332321,14-Jul-04,2004,15,4,1.0,0,0,1,1,T,N,27-May-10,31-Jul-04,50000.0,0.0,CHGOFF,29385.0,50000.0,25000.0,15.83537,5.625025,-2.3325596,2
3500,3500,1023384001,POT BELLY DELI & COUNTRY STORE,DIAMOND POINT,NY,12824,NEWTEK SMALL BUS. FINANCE INC.,NY,0,10-Mar-97,1997,153,15,1.0,0,0,1,0,N,N,17-Feb-00,31-Jul-97,120000.0,0.0,CHGOFF,124070.0,120000.0,90000.0,-8.971142,-4.740351,8.524672,4
3501,3501,1023394004,CLEANING UNLIMITED JANITORIAL,NEENAH,WI,54956,ASSOCIATED BANK NATL ASSOC,WI,421830,10-Mar-97,1997,42,41,1.0,0,0,1,0,N,N,5-Mar-01,30-Jun-97,50000.0,0.0,CHGOFF,19733.0,50000.0,37500.0,-7.823131,-0.1270696,12.249236,1
3502,3502,1023395000,"Pavers and More, Inc.",NORTH HIGHLANDS,CA,95660,BANK OF AMERICA NATL ASSOC,NC,238140,14-Jul-04,2004,84,20,1.0,0,0,1,1,Y,N,,31-Aug-04,102500.0,0.0,P I F,0.0,98000.0,49000.0,12.498776,1.1672747,-6.0465117,2
3503,3503,1023404005,WINDSONG MIDWIFERY,"COLFAX,",WA,99111,BANK OF WHITMAN,WA,0,10-Mar-97,1997,300,3,1.0,0,0,1,0,N,N,13-Dec-01,31-Oct-97,160000.0,0.0,CHGOFF,164479.0,160000.0,120000.0,-7.036633,-4.758093,5.936568,4
3504,3504,1023405001,Thomas O. Gwinn dba Copperstat,CHANDLER,AZ,85225,BANK OF AMERICA NATL ASSOC,NC,443120,14-Jul-04,2004,84,4,2.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-2.016008,4.3421516,-16.677298,0
3505,3505,1023414008,WILD IRIS ACTIVE WEAR,REDDING,CA,96002,PREMIERWEST BANK,CA,0,10-Mar-97,1997,96,1,1.0,0,0,1,0,N,Y,,31-Jul-97,41000.0,0.0,P I F,0.0,41000.0,32800.0,-5.7145104,-2.2567325,9.8922,1
3506,3506,1023415004,"Sintered Advantage Products, L",RIDGWAY,PA,15853,"PNC BANK, NATIONAL ASSOCIATION",IN,332117,14-Jul-04,2004,60,4,2.0,0,0,1,1,Y,N,,31-Jul-05,98248.0,0.0,P I F,0.0,40000.0,20000.0,-3.8935487,-0.90184057,-21.445711,0
3507,3507,1023424000,"PLASTIC POWER, INC. AND GRAND",HOUSTON,PA,15342,PROGRESSIVE BANK NATL ASSOC,WV,422610,10-Mar-97,1997,84,6,2.0,0,0,1,0,N,N,,31-May-97,600000.0,0.0,P I F,0.0,600000.0,450000.0,-4.5782456,-9.84002,2.5625827,3
3508,3508,1023425007,"KBD Harper Enterprises, Inc. d",Chardon,OH,44024,"PNC BANK, NATIONAL ASSOCIATION",DE,722211,14-Jul-04,2004,89,2,2.0,0,0,1,2,N,N,24-May-12,30-Nov-04,150000.0,0.0,CHGOFF,55633.0,150000.0,75000.0,0.26061678,-0.9633192,-14.028845,0
3509,3509,1023433007,FAMILY INN RESTAURANT & LOUNGE,SALISBURY,MO,65281,MERCHANTS & FARMERS BK OF SAL,MO,0,6-Aug-80,1980,180,4,2.0,0,0,0,0,N,N,10-Nov-88,29-Aug-80,135000.0,0.0,CHGOFF,112836.0,135000.0,121500.0,-9.206148,7.9078403,1.0561608,4
3510,3510,1023434003,A G RESIDENTIAL CARE SERVICES,BRENTWOOD,CA,94513,INNOVATIVE BANK,CA,0,10-Mar-97,1997,300,4,2.0,0,0,1,0,N,N,,31-May-97,372000.0,0.0,P I F,0.0,372000.0,279000.0,-6.947501,-6.706363,3.5318403,4
3511,3511,1023435010,"Keystone Realty Group, Inc.",INDIANAPOLIS,IN,46227,"PNC BANK, NATIONAL ASSOCIATION",DE,531320,14-Jul-04,2004,56,9,1.0,0,0,1,1,N,N,7-Dec-09,31-Jul-04,39380.0,0.0,CHGOFF,29042.0,30000.0,15000.0,14.734605,3.5501847,-2.6245704,2
3512,3512,1023443010,LETOURNEAU SPECIALTY AUTOS,SHAWNEE,KS,66203,"UMB BANK, NATIONAL ASSOCIATION",MO,0,6-Aug-80,1980,60,4,2.0,0,0,0,0,N,N,19-Apr-89,26-Aug-80,30000.0,0.0,CHGOFF,25960.0,30000.0,27000.0,-9.670614,7.9242563,1.5308883,4
3513,3513,1023444006,HOLBROOK MACHINE INC,GREEN BAY,WI,54303,ASSOCIATED BANK NATL ASSOC,WI,0,10-Mar-97,1997,84,8,1.0,0,0,1,0,N,N,,31-Mar-97,175000.0,0.0,P I F,0.0,175000.0,131250.0,-6.3045254,-4.0708065,10.633287,1
3514,3514,1023445002,Rochester Minority Business De,ROCHESTER,NY,14610,MANUFACTURERS & TRADERS TR CO,NY,541618,14-Jul-04,2004,60,4,1.0,0,0,1,1,Y,N,,31-Aug-04,121250.0,0.0,P I F,0.0,50000.0,25000.0,18.225182,0.015711656,-0.4886316,2
3515,3515,1023454009,SKY LAWN SUPPER CLUB,OMA,WI,54534,U.S. BANK NATIONAL ASSOCIATION,WI,0,10-Mar-97,1997,240,5,1.0,0,0,1,0,N,N,,31-May-97,130000.0,0.0,P I F,0.0,130000.0,97500.0,-6.2645383,-4.584625,7.029124,4
3516,3516,1023455005,America's Handyman Inc,WEST PALM BEACH,FL,33407,BANK OF AMERICA NATL ASSOC,NC,561990,14-Jul-04,2004,59,1,2.0,0,0,1,2,T,N,14-Dec-06,31-Jul-04,10000.0,0.0,CHGOFF,9585.0,10000.0,5000.0,0.46575704,-0.5307667,-12.9329,0
3517,3517,1023465008,"Silva Insurance Group, Inc.",PEMBROKE PINES,FL,33029,BANK OF AMERICA NATL ASSOC,NC,524210,14-Jul-04,2004,84,2,1.0,0,0,1,1,Y,N,,31-Jul-04,81229.0,0.0,P I F,0.0,50000.0,25000.0,17.334824,1.089788,-1.719848,2
3518,3518,1023474004,"CHAMPION TRANSPORT, LLC",SMITHLAND,KY,42081,REGIONS BANK,TN,0,10-Mar-97,1997,84,4,2.0,0,0,1,0,N,Y,,30-Apr-97,30000.0,0.0,P I F,0.0,30000.0,24000.0,-13.006421,-4.8370852,3.657467,4
3519,3519,1023475000,"United Glass Laminating, Inc.",HIALEAH,FL,33012,BANK OF AMERICA NATL ASSOC,NC,327215,14-Jul-04,2004,23,8,1.0,0,0,1,1,N,N,27-Oct-09,31-Aug-04,50000.0,0.0,CHGOFF,33169.0,50000.0,25000.0,15.735177,5.6864166,-2.4561777,2
3520,3520,1023495006,KMS Enterprises Incorporated,UPPER MARLBORO,MD,20774,BANK OF AMERICA NATL ASSOC,NC,541611,14-Jul-04,2004,84,5,1.0,0,0,1,1,Y,N,,31-Jul-04,115606.0,0.0,P I F,0.0,27000.0,13500.0,17.902647,0.34366235,-0.8964377,2
3521,3521,1023504000,JILCO,LITTLE ROCK,AR,72206,SIMMONS FIRST NATIONAL BANK,AR,0,10-Mar-97,1997,5,10,1.0,0,0,1,0,N,N,,31-Oct-97,53200.0,0.0,P I F,0.0,53200.0,47880.0,-6.162122,-2.0027056,11.198467,1
3522,3522,1023514003,BILLHORN BOARD AND PAPER CONV,WEST MONROE,LA,71291,"LOUISIANA BUSINESS LOANS, INC.",LA,0,10-Mar-97,1997,240,17,1.0,7,10,1,0,N,N,,16-Jul-97,147000.0,0.0,P I F,0.0,207000.0,207000.0,5.681322,-7.2631264,-2.233524,3
3523,3523,1023525002,Liem's Group Inc. dba LST 168,WALNUT,CA,91789,BANK OF AMERICA NATL ASSOC,NC,541410,14-Jul-04,2004,84,2,1.0,0,0,1,1,Y,N,,31-Aug-04,19600.0,0.0,P I F,0.0,10000.0,5000.0,12.829438,1.021744,-8.745619,2
3524,3524,1023535005,"Attitude Dancewear & Art, Inc.",CORAL SPRINGS,FL,33076,BANK OF AMERICA NATL ASSOC,NC,711120,14-Jul-04,2004,84,6,2.0,0,0,1,1,Y,N,,31-Jul-04,17802.0,0.0,P I F,0.0,10000.0,5000.0,-2.769089,-0.8067981,-17.254128,0
3525,3525,1023544001,BILLHORN BOARD AND PAPER CONVE,WEST MONROE,LA,71291,"LOUISIANA BUSINESS LOANS, INC.",LA,0,10-Mar-97,1997,120,17,1.0,7,10,1,0,N,N,,16-Jul-97,48000.0,0.0,P I F,0.0,48000.0,48000.0,6.193556,-7.132968,-2.2253587,3
3526,3526,1023545008,"KMM Signs, Inc. dba Allsigns F",BUFFALO,NY,14211,FIRST NIAGARA BANK NATL ASSOC,NY,323113,14-Jul-04,2004,84,3,2.0,0,0,1,1,Y,N,,30-Sep-04,71094.0,0.0,P I F,0.0,25000.0,12500.0,-3.877927,-0.94481087,-21.358675,0
3527,3527,1023554004,PETRO LUBE. INC.,ELMONT,NY,11003,HSBC BK USA NATL ASSOC,NY,811111,10-Mar-97,1997,61,14,1.0,0,0,1,0,N,Y,,31-Mar-97,100000.0,0.0,P I F,0.0,100000.0,80000.0,-8.422655,-0.47154406,14.398111,1
3528,3528,1023555000,Connie Chang dba 8th Street Cl,LOS ANGELES,CA,90005,BANK OF AMERICA NATL ASSOC,NC,812320,14-Jul-04,2004,54,3,1.0,0,0,1,1,Y,N,3-Apr-07,31-Aug-04,50000.0,0.0,CHGOFF,50000.0,50000.0,25000.0,12.742026,2.9465735,-10.935836,2
3529,3529,1023574010,BUILDERS CARPET INC,SAINT MICHAEL,MN,55376,ANCHOR BANK NATL ASSOC,MN,0,10-Mar-97,1997,84,22,1.0,0,0,1,0,N,N,,30-Jun-97,453212.0,0.0,P I F,0.0,453212.0,339909.0,-4.936694,-6.267546,9.570115,1
3530,3530,1023575006,"Grapevine Investments Group, C",MIAMI,FL,33150,BANK OF AMERICA NATL ASSOC,NC,561499,14-Jul-04,2004,40,5,1.0,0,0,1,1,T,N,4-Jun-08,31-Jul-04,65000.0,0.0,CHGOFF,14768.0,50000.0,25000.0,15.289913,3.5048003,-1.7537355,2
3531,3531,1023585009,"Gotta Play Vending,Inc.",TULSA,OK,74115,BANK OF AMERICA NATL ASSOC,NC,454210,14-Jul-04,2004,39,1,1.0,0,0,1,1,T,N,9-Jul-08,31-Jul-04,19500.0,0.0,CHGOFF,14438.0,19500.0,9750.0,13.984073,3.1525328,-8.251043,2
3532,3532,1023594005,CELEBRITIES DRIVE THRU,BARBERTON,OH,44203,"FIRSTMERIT BANK, N.A.",OH,445310,10-Mar-97,1997,120,9,2.0,0,0,1,0,N,Y,,28-Feb-99,50000.0,0.0,P I F,0.0,65000.0,52000.0,-11.532669,-2.2441938,3.4140708,4
3533,3533,1023595001,Sang C. Kim dba Kori U.S.A. Co,LOS ANGELES,CA,90010,BANK OF AMERICA NATL ASSOC,NC,421620,14-Jul-04,2004,63,8,1.0,0,0,1,1,T,N,20-Jun-06,31-Jul-04,50000.0,0.0,CHGOFF,50000.0,50000.0,25000.0,12.954292,4.2991877,-9.286045,2
3534,3534,1023605002,Joseph Evers dba Oregon Green,DAYTON,OR,97114,BANK OF AMERICA NATL ASSOC,NC,561730,14-Jul-04,2004,84,2,1.0,0,0,1,2,N,N,,31-Jul-04,32000.0,0.0,P I F,0.0,32000.0,16000.0,9.230714,0.28970888,-5.157168,2
3535,3535,1023624001,TINA'S FAMILY RESTAURANT AND S,CALLAHAN,FL,32011,BUSINESS DEVEL CORP OF N.E. FL,FL,0,10-Mar-97,1997,240,19,1.0,6,13,1,0,N,N,,16-Jul-97,291000.0,0.0,P I F,0.0,291000.0,291000.0,5.316823,-7.163003,-2.2883387,3
3536,3536,1023625008,"Celebration, LLC dba Best Valu",SANTA MONICA,CA,90403,BANK OF AMERICA NATL ASSOC,NC,721110,14-Jul-04,2004,84,30,2.0,0,0,1,1,Y,N,,30-Sep-04,19700.0,0.0,P I F,0.0,10000.0,5000.0,-1.6880143,2.7048764,-15.881767,0
3537,3537,1023634004,MIKE'S WELDING & FABRICATING,KERKHOVEN,MN,56252,FINANCIAL SECURITY BANK,MN,811310,10-Mar-97,1997,120,1,2.0,0,0,1,0,N,Y,,30-Sep-97,49500.0,0.0,P I F,0.0,49500.0,39600.0,-11.481625,-1.0313708,3.3594568,4
3538,3538,1023635000,"Modern Salon & Spa, Inc.",CHARLOTTE,NC,28203,BANK OF AMERICA NATL ASSOC,NC,812112,15-Jul-04,2004,84,160,1.0,0,0,1,1,T,N,,31-Jul-04,63414.0,0.0,P I F,0.0,50000.0,25000.0,11.506228,-2.3496087,6.7727776,2
3539,3539,1023645003,"Rel Comm, Inc.",ROCHESTER,NY,14605,MANUFACTURERS & TRADERS TR CO,NY,517910,15-Jul-04,2004,6,20,1.0,0,0,1,1,N,N,,31-Aug-04,450000.0,0.0,P I F,0.0,450000.0,225000.0,18.24684,-2.4631357,-2.6047692,2
