,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
3332,1022055001,Bernadette Antonino dba Sanisa,PACIFIC PALISADES,CA,90272,BANK OF AMERICA NATL ASSOC,NC,926140,12-Jul-04,2004,84,2,2.0,0,0,1,1,Y,N,,31-Jan-05,47979.0,0.0,P I F,0.0,24000.0,12000.0
3333,1022064008,"IDEAL ANODIZING, INC. (OC)",ANAHEIM,CA,92806,LOANS FROM OLD CLOSED LENDERS,DC,332813,10-Mar-97,1997,300,50,1.0,0,0,1,0,0,N,,31-Mar-97,1215000.0,0.0,P I F,0.0,1215000.0,749898.0
3334,1022065004,Jennifer Schmidt dba Jennifers,CONYERS,GA,30094,BANK OF AMERICA NATL ASSOC,NC,448310,12-Jul-04,2004,84,4,1.0,0,0,1,1,Y,N,,31-Jul-04,28000.0,0.0,P I F,0.0,28000.0,14000.0
3335,1022075007,"David W. Fulk Architecture, LL",SCOTTSDALE,AZ,85251,BANK OF AMERICA NATL ASSOC,NC,541330,12-Jul-04,2004,84,3,1.0,0,0,1,1,Y,N,,31-May-05,65713.0,0.0,P I F,0.0,60000.0,30000.0
3336,1022084003,HONGFEI CHINESE RESTAURANT,DUBLIN,OH,43017,JPMORGAN CHASE BANK NATL ASSOC,IL,0,10-Mar-97,1997,6,1,1.0,0,0,1,0,0,N,15-May-02,30-Sep-97,20000.0,0.0,CHGOFF,17002.0,20000.0,10000.0
3337,1022085010,"Crossworks, Inc.",LILBURN,GA,30047,BANK OF AMERICA NATL ASSOC,NC,561730,12-Jul-04,2004,70,1,1.0,0,0,1,1,T,N,7-Nov-05,31-Jul-04,10000.0,0.0,CHGOFF,10000.0,10000.0,5000.0
3338,1022095002,GENESIS MEDICAL EQUIPMENT & SU,VIRGINIA GARDENS,FL,33166,BANK OF AMERICA NATL ASSOC,NC,446199,12-Jul-04,2004,84,1,1.0,0,0,1,2,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
3339,1022105003,"Ezo-Goten, U.S.A., Inc.",NASHVILLE,TN,37203,BANK OF AMERICA NATL ASSOC,NC,722110,12-Jul-04,2004,84,40,1.0,0,0,1,1,Y,N,,31-Jul-04,63412.0,0.0,P I F,0.0,50000.0,25000.0
3340,1022115006,"Frank Produce, Corp.",HOMESTEAD,FL,33033,BANK OF AMERICA NATL ASSOC,NC,445230,12-Jul-04,2004,36,2,1.0,0,0,1,1,T,N,25-Aug-08,31-Jul-04,100000.0,0.0,CHGOFF,49172.0,100000.0,50000.0
3341,1022123006,ODYSSEY HARDWARE,ST JOSEPH,MO,64506,COMMERCE BANK,MO,0,1-Aug-80,1980,120,8,2.0,0,0,0,0,N,N,5-Mar-90,19-Sep-80,200000.0,0.0,CHGOFF,200180.0,200000.0,180000.0
3342,1022125009,Kirk Williams d/b/a Thrifty Tr,ROCKFORD,IL,61109,"PNC BANK, NATIONAL ASSOCIATION",IL,541320,12-Jul-04,2004,60,3,1.0,0,0,1,1,Y,N,,30-Nov-04,88029.0,0.0,P I F,0.0,50000.0,25000.0
3343,1022135001,"Parker Precision Molding, Inc.",BELLE VERNON,PA,15012,"PNC BANK, NATIONAL ASSOCIATION",DE,333220,12-Jul-04,2004,108,21,1.0,0,0,1,1,N,N,28-Feb-14,31-Aug-04,300000.0,0.0,CHGOFF,185887.0,300000.0,150000.0
3344,1022145004,"Parker Precision Molding, Inc.",BELLE VERNON,PA,15012,"PNC BANK, NATIONAL ASSOCIATION",DE,333220,12-Jul-04,2004,46,21,1.0,0,0,1,1,N,N,13-Dec-13,31-Aug-04,120575.0,0.0,CHGOFF,43328.0,50000.0,25000.0
3345,1022154000,W & D SMITH & SONS CONSTRUCTIO,WHITNEY POINT,NY,13862,CITIZENS BANK NATL ASSOC,RI,235930,10-Mar-97,1997,60,1,1.0,0,0,1,0,0,N,,31-Jul-97,25000.0,0.0,P I F,0.0,25000.0,12500.0
3346,1022155007,Quickpass Sticker Inc,GARLAND,TX,75042,BANK OF AMERICA NATL ASSOC,NC,811111,12-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0
3347,1022164003,"PAGE LINK, L.L.C.",KINGSPORT,TN,37664,REGIONS BANK,AL,0,10-Mar-97,1997,60,5,2.0,0,0,1,0,N,Y,,31-May-97,35000.0,0.0,P I F,0.0,35000.0,28000.0
3348,1022165010,"Betheanne DeLuca-Verley, MD, I",BARRINGTON,RI,2806,WEBSTER BANK NATL ASSOC,CT,621111,12-Jul-04,2004,120,2,1.0,0,0,1,1,N,N,,31-Aug-04,70000.0,0.0,P I F,0.0,70000.0,35000.0
3349,1022175002,VOLER CORPORATION,NEWBURY PARK,CA,91320,BANK OF AMERICA NATL ASSOC,NC,423450,12-Jul-04,2004,84,7,1.0,0,0,1,1,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
3350,1022185005,"CANDLED FLAVOURS, LLC",WOODBRIDGE,VA,22191,BANK OF AMERICA NATL ASSOC,NC,424990,12-Jul-04,2004,27,2,1.0,0,0,1,1,N,N,3-Jun-09,31-Jul-04,10000.0,0.0,P I F,7243.0,10000.0,5000.0
3351,1022194001,BUBBLES & BLEACH LAUNDROMAT,CANTON,OH,44703,"FIRSTMERIT BANK, N.A.",OH,812310,10-Mar-97,1997,87,1,2.0,0,0,1,0,N,N,,31-Jul-97,255000.0,0.0,P I F,0.0,255000.0,191250.0
3352,1022195008,"Rigid Systems, LLC",COLUMBIA,MD,21044,MANUFACTURERS & TRADERS TR CO,MD,541511,12-Jul-04,2004,60,15,1.0,0,0,1,1,N,N,,31-Aug-04,250000.0,0.0,P I F,0.0,250000.0,125000.0
3353,1022205009,"McIntyre Enterprises, Ltd.",NEW CASTLE,PA,16105,"PNC BANK, NATIONAL ASSOCIATION",PA,441310,12-Jul-04,2004,60,1,2.0,0,0,1,1,Y,N,,31-Mar-05,44236.0,0.0,P I F,0.0,25000.0,12500.0
3354,1022215001,"TURBINE STANDARD, LTD.",HOLLAND,OH,43528,"PNC BANK, NATIONAL ASSOCIATION",OH,336412,12-Jul-04,2004,60,6,2.0,0,0,1,2,Y,N,,31-Aug-04,376705.0,0.0,P I F,0.0,250000.0,125000.0
3355,1022225004,Holland Heating & Cooling 2 In,LA VERGNE,TN,37086,BANK OF AMERICA NATL ASSOC,NC,423730,12-Jul-04,2004,60,3,1.0,0,0,1,1,T,N,22-Aug-06,31-Jul-04,20000.0,0.0,CHGOFF,16650.0,20000.0,10000.0
3356,1022235007,"Den Ouden & Associates, Inc.",SAINT JOSEPH,MO,64506,BANK OF AMERICA NATL ASSOC,NC,523930,12-Jul-04,2004,84,4,1.0,0,0,1,1,Y,N,,30-Nov-04,47700.0,0.0,P I F,0.0,47700.0,23850.0
3357,1022244003,JOHN F HOLSOPPLE MILK TRANSPRT,ALLIANCE,OH,44601,THE HUNTINGTON NATIONAL BANK,OH,0,10-Mar-97,1997,60,4,1.0,0,0,1,0,N,N,,31-May-97,334000.0,0.0,P I F,0.0,334000.0,250500.0
3358,1022245010,Juan Granados dba Agustin's Au,DALLAS,TX,75223,BANK OF AMERICA NATL ASSOC,NC,811111,12-Jul-04,2004,1,2,1.0,0,0,1,1,T,N,27-Mar-12,31-Jul-04,18497.0,0.0,CHGOFF,269.0,15000.0,7500.0
3359,1022254006,CAL PACIFIC CARBON LLC,ARCATA,CA,95521,BANK OF AMERICA CALIFORNIA N.A,CA,335991,10-Mar-97,1997,84,2,2.0,0,0,1,0,0,N,,28-Feb-98,90000.0,0.0,P I F,0.0,90000.0,72000.0
3360,1022255002,Wilson Wheeler dba Wheeler Con,ANDERSON,SC,29624,BANK OF AMERICA NATL ASSOC,NC,811490,12-Jul-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0
3361,1022265005,Cabana Tans,FARMINGTON,NM,87401,BANK OF AMERICA NATL ASSOC,NC,812199,12-Jul-04,2004,84,9,1.0,0,0,1,1,Y,N,,31-May-05,45000.0,0.0,P I F,0.0,45000.0,22500.0
3362,1022274001,AUTOWERKES,BROADVIEW HEIGHTS,OH,44147,URBAN PARTNERSHIP BANK,OH,811121,10-Mar-97,1997,36,1,1.0,0,0,1,0,N,Y,,31-Jul-97,25000.0,0.0,P I F,0.0,25000.0,20000.0
3363,1022275008,"SNL Future Holdings, Inc.",SAINT CHARLES,IL,60174,"PNC BANK, NATIONAL ASSOCIATION",IL,722211,12-Jul-04,2004,60,4,2.0,0,0,1,1,Y,N,,31-Aug-04,45571.0,0.0,P I F,0.0,35000.0,17500.0
3364,1022285000,"Reza Shamshiri, CPA, PLLC",PLANO,TX,75093,BANK OF AMERICA NATL ASSOC,NC,541211,12-Jul-04,2004,84,2,1.0,0,0,1,1,Y,N,,31-Jul-04,95000.0,0.0,P I F,0.0,50000.0,25000.0
3365,1022294007,SHIP TO SHORE FISH MRKT. & BBQ,EL GRANADA,CA,94018,GE CAP. SMALL BUS. FINAN CORP,TX,0,10-Mar-97,1997,108,3,1.0,0,0,1,0,0,N,,30-Jun-97,170000.0,0.0,P I F,0.0,170000.0,127500.0
3366,1022295003,"Leah's Kitchen and Catering, L",Akron,OH,44313,"PNC BANK, NATIONAL ASSOCIATION",DE,722211,12-Jul-04,2004,84,2,2.0,0,0,1,1,N,N,,31-Aug-04,20000.0,0.0,P I F,0.0,20000.0,10000.0
3367,1022305004,"TURBINE STANDARD, LTD.",HOLLAND,OH,43528,"PNC BANK, NATIONAL ASSOCIATION",OH,336412,12-Jul-04,2004,60,6,1.0,0,0,1,2,N,N,,31-Aug-04,75000.0,0.0,P I F,0.0,75000.0,37500.0
3368,1022314000,OK GRILL INTERNATIONAL RESTAUR,JERSEY,NJ,7302,BNB HANA BANK NATL ASSOC,NJ,0,10-Mar-97,1997,120,15,2.0,0,0,1,0,0,N,,30-Jun-97,100000.0,0.0,P I F,0.0,100000.0,80000.0
3369,1022325010,Mary Compan dba Touch of Venus,DALLAS,TX,75214,BANK OF AMERICA NATL ASSOC,NC,812113,12-Jul-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Jul-06,10000.0,0.0,P I F,0.0,10000.0,5000.0
3370,1022334006,"BJLJ COMPANY, LLC",EL CENTRO,CA,92243,"RABOBANK, NATIONAL ASSOCIATION",CA,0,10-Mar-97,1997,300,67,1.0,0,0,1,0,N,N,,30-Jun-97,290000.0,0.0,P I F,0.0,290000.0,217500.0
3371,1022335002,Yelena Zabelina,Owings Mills,MD,21117,WELLS FARGO BANK NATL ASSOC,SD,722110,12-Jul-04,2004,180,5,2.0,0,0,1,2,N,N,,31-Jul-04,250000.0,0.0,P I F,0.0,250000.0,125000.0
3372,1022344009,NORTH RIDGE VETERINARY HOSPITA,MADISON,OH,44057,LAKE CNTY SMALL BUS. CORP,OH,541940,10-Mar-97,1997,240,13,1.0,10,13,1,0,N,N,,12-Aug-98,366000.0,0.0,P I F,0.0,366000.0,366000.0
3373,1022345005,"LEAH'S KITCHEN & CATERING, LLC",AKRON,OH,44303,"PNC BANK, NATIONAL ASSOCIATION",OH,722211,12-Jul-04,2004,60,2,2.0,0,0,1,1,Y,N,,31-Aug-04,15983.0,0.0,P I F,0.0,15000.0,7500.0
3374,1022354001,MONTESSORI EARTH SCHOOL,SAN ANTONIO,TX,78230,LOANS FROM OLD CLOSED LENDERS,DC,0,10-Mar-97,1997,306,6,1.0,0,0,1,0,0,N,,30-Nov-97,280200.0,0.0,P I F,0.0,280200.0,210150.0
3375,1022355008,"AK Jones, LLC",KNIGHTDALE,NC,27545,BANK OF AMERICA NATL ASSOC,NC,722110,12-Jul-04,2004,84,25,1.0,0,0,1,1,Y,N,,31-Jul-04,19154.0,0.0,P I F,0.0,15000.0,7500.0
3376,1022365000,Castagna Enterprises Inc,MARGATE,FL,33063,BANK OF AMERICA NATL ASSOC,NC,812320,12-Jul-04,2004,41,1,2.0,0,0,1,1,T,N,16-May-08,31-Aug-04,10000.0,0.0,CHGOFF,10000.0,10000.0,5000.0
3377,1022385006,Pamela M. Urbanmoore dba Artaz,EDGEFIELD,SC,29824,BANK OF AMERICA NATL ASSOC,NC,337127,12-Jul-04,2004,84,5,1.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0
3378,1022395009,"Heritage Glass, Inc.",SPARTANBURG,SC,29303,BANK OF AMERICA NATL ASSOC,NC,327211,12-Jul-04,2004,68,14,2.0,0,0,1,1,Y,N,29-Mar-06,31-Oct-04,50000.0,0.0,CHGOFF,49700.0,50000.0,25000.0
3379,1022405010,"Dodsman, LLC",DAYTON,OH,45431,"PNC BANK, NATIONAL ASSOCIATION",DE,445120,12-Jul-04,2004,84,2,1.0,0,0,1,1,N,N,,30-Sep-04,68000.0,0.0,P I F,0.0,68000.0,34000.0
3380,1022415002,Larry E. Holst dba Smoke Dream,ANGEL FIRE,NM,87710,BANK OF AMERICA NATL ASSOC,NC,115310,12-Jul-04,2004,84,5,1.0,0,0,1,1,Y,N,,31-Jul-07,50000.0,0.0,P I F,0.0,50000.0,25000.0
3381,1022425005,"Saulnier Enterprises, Inc.",HOBE SOUND,FL,33455,BANK OF AMERICA NATL ASSOC,NC,561499,12-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-07,10000.0,0.0,P I F,0.0,10000.0,5000.0
3382,1022435008,"Unlimited Enterprise, LLC",KANSAS CITY,MO,64124,BANK OF AMERICA NATL ASSOC,NC,424410,12-Jul-04,2004,84,5,1.0,0,0,1,1,Y,N,13-Jun-12,31-Aug-04,63990.0,0.0,CHGOFF,27981.0,50000.0,25000.0
3383,1022445000,"JCP Tools, Inc.",MIAMI,FL,33177,BANK OF AMERICA NATL ASSOC,NC,423120,12-Jul-04,2004,84,2,2.0,0,0,1,1,Y,N,,30-Sep-05,10000.0,0.0,P I F,0.0,10000.0,5000.0
3384,1022454007,C AND C GROCERY STORE,BAY SPRINGS,MS,39422,MAGNOLIA STATE BANK,MS,0,10-Mar-97,1997,180,2,2.0,0,0,1,0,N,Y,,30-Apr-97,85000.0,0.0,P I F,0.0,85000.0,68000.0
3385,1022455003,"Oakfair Home Care, Inc.",ROYAL PALM BEACH,FL,33411,BANK OF AMERICA NATL ASSOC,NC,621610,12-Jul-04,2004,84,2,1.0,0,0,1,2,Y,N,,31-Aug-04,15000.0,0.0,P I F,0.0,15000.0,7500.0
3386,1022464010,"ROBERT J. MATKOVICH, D.D.S.",CHULA VISTA,CA,91910,WELLS FARGO BANK NATL ASSOC,SD,621210,10-Mar-97,1997,292,7,1.0,0,0,1,0,0,N,,30-Jun-98,1703000.0,0.0,P I F,0.0,1703000.0,750000.0
3387,1022465006,Smoothy Bee LLC,OCOEE,FL,34761,BANK OF AMERICA NATL ASSOC,NC,722213,12-Jul-04,2004,43,3,1.0,0,0,1,1,T,N,16-Apr-13,31-Dec-04,10000.0,0.0,CHGOFF,9694.0,10000.0,5000.0
3388,1022485001,"Arshi Care, Inc.",WAYNE,MI,48184,"PNC BANK, NATIONAL ASSOCIATION",IL,621340,12-Jul-04,2004,60,3,2.0,0,0,1,1,Y,N,,31-Aug-04,17770.0,0.0,P I F,0.0,15000.0,7500.0
3389,1022494008,PAUL A. BROOKS AND C.P. AND SO,LOUISVILLE,CO,80027,VECTRA BK COLORADO NATL ASSOC,NM,233210,10-Mar-97,1997,300,2,1.0,0,0,1,0,0,N,,31-Mar-97,108000.0,0.0,P I F,0.0,108000.0,81000.0
3390,1022495004,"Firestopping Services, Inc.",MIAMI,FL,33177,BANK OF AMERICA NATL ASSOC,NC,423990,12-Jul-04,2004,24,4,1.0,0,0,1,1,N,N,1-Sep-09,31-Aug-04,100000.0,0.0,CHGOFF,40991.0,60000.0,30000.0
3391,1022505005,"C. Knight Trucking, Inc.",NOBLESVILLE,IN,46060,"PNC BANK, NATIONAL ASSOCIATION",DE,484220,12-Jul-04,2004,16,2,1.0,0,0,1,2,Y,N,22-May-08,31-Jul-04,26691.0,0.0,CHGOFF,19051.0,20000.0,10000.0
3392,1022514001,"CAFE BRIO, INC.",SPRINGFIELD,IL,62701,U.S. BANK NATIONAL ASSOCIATION,OH,0,10-Mar-97,1997,84,25,1.0,0,0,1,0,N,Y,,30-Apr-97,50000.0,0.0,P I F,0.0,50000.0,37500.0
3393,1022515008,"AMR Appraisals, Inc.",SAN RAMON,CA,94583,BANK OF AMERICA NATL ASSOC,NC,531320,12-Jul-04,2004,84,4,2.0,0,0,1,1,Y,N,,31-Aug-04,17500.0,0.0,P I F,0.0,10000.0,5000.0
3394,1022525000,Terence Clarke dba Terence Cla,SAN FRANCISCO,CA,94105,BANK OF AMERICA NATL ASSOC,NC,711510,12-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-04,15000.0,0.0,P I F,0.0,15000.0,7500.0
3395,1022534007,SNO-BIZ,ETOWAH,TN,37331,FIRST VOLUNTEER BANK,TN,0,10-Mar-97,1997,84,4,2.0,0,0,75985,0,N,Y,,31-Mar-97,45000.0,0.0,P I F,0.0,45000.0,36000.0
3396,1022535003,Tweyen Inc.,NORTHBROOK,IL,60062,BANK OF AMERICA NATL ASSOC,NC,811212,13-Jul-04,2004,84,3,1.0,0,0,1,1,Y,N,,30-Apr-06,50000.0,0.0,P I F,0.0,50000.0,25000.0
3397,1022545006,Freddie Brown dba Freddie's Wh,MURFREESBORO,TN,37130,BANK OF AMERICA NATL ASSOC,NC,423990,13-Jul-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Jul-04,16166.0,0.0,P I F,0.0,10000.0,5000.0
3398,1022555009,Q.L. Inc.,HIALEAH,FL,33012,BANK OF AMERICA NATL ASSOC,NC,333294,13-Jul-04,2004,55,7,1.0,0,0,1,1,T,N,12-Apr-07,31-Jul-04,50000.0,0.0,CHGOFF,50000.0,50000.0,25000.0
3399,1022564005,GRAND SERVICE STATION - HAKKAK,COVINA,CA,91790,PACIFIC WESTERN BANK,CA,0,10-Mar-97,1997,306,6,1.0,0,0,1,0,0,N,,30-Jun-97,1031000.0,0.0,P I F,0.0,1031000.0,749949.0
3400,1022565001,Rebecca C. Caperton,MEMPHIS,TN,38119,WELLS FARGO BANK NATL ASSOC,SD,621999,13-Jul-04,2004,60,2,1.0,0,0,1,1,Y,N,,31-Aug-04,30000.0,0.0,P I F,0.0,30000.0,15000.0
3401,1022575004,Raul Diaz,Lake Worth,FL,33467,WELLS FARGO BANK NATL ASSOC,SD,621399,13-Jul-04,2004,180,5,1.0,0,0,1,2,N,N,,31-Aug-04,150000.0,0.0,P I F,0.0,150000.0,75000.0
3402,1022594003,"COLLECTIBLES OUTLET, INC.",SAN JOSE,CA,95128,HERITAGE BANK OF COMMERCE,CA,453220,10-Mar-97,1997,120,10,1.0,0,0,1,0,0,N,,30-Apr-97,700000.0,0.0,P I F,0.0,700000.0,525000.0
3403,1022595010,"John M. Price, O.D., Inc.",Bellefontaine,OH,43311,"PNC BANK, NATIONAL ASSOCIATION",DE,621320,13-Jul-04,2004,120,3,1.0,0,0,1,2,N,N,,31-Aug-04,105000.0,0.0,P I F,0.0,105000.0,52500.0
3404,1022605000,M & D Enterprisesof Tallahasse,TALLAHASSEE,FL,32303,BANK OF AMERICA NATL ASSOC,NC,453998,13-Jul-04,2004,44,3,1.0,0,0,1,1,N,N,27-Feb-08,31-Jul-04,55000.0,0.0,CHGOFF,45325.0,55000.0,27500.0
3405,1022614007,TRI-COUNTY BUILDERS,OXNARD,CA,93030,FIRST BANK,MO,0,10-Mar-97,1997,300,86,1.0,0,0,1,0,0,N,,30-Apr-97,202625.0,0.0,P I F,0.0,202625.0,151968.0
3406,1022625006,"Brigco, Inc.",LANSDALE,PA,19446,UNIVEST BANK AND TRUST CO.,PA,713950,13-Jul-04,2004,60,5,1.0,0,0,1,2,Y,N,,31-Jul-04,75000.0,0.0,P I F,0.0,75000.0,37500.0
3407,1022635009,Toner Solutions Corp.,AUSTIN,TX,78758,BANK OF AMERICA NATL ASSOC,NC,424120,13-Jul-04,2004,84,7,2.0,0,0,1,1,Y,N,,31-Aug-04,10000.0,0.0,P I F,0.0,10000.0,5000.0
3408,1022644005,ADVANCED MODELING & CONSULTING,EVE,PA,16501,"PNC BANK, NATIONAL ASSOCIATION",DE,0,10-Mar-97,1997,120,2,1.0,0,0,1,0,0,N,,30-Jun-97,193933.0,0.0,P I F,0.0,193933.0,145449.0
3409,1022645001,The Rest Shoppe-Discount Mattr,FARMVILLE,VA,23901,BANK OF AMERICA NATL ASSOC,NC,442110,13-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Aug-04,30000.0,0.0,P I F,0.0,20000.0,10000.0
3410,1022655004,Hershel I Shulman,COLUMBUS,OH,43214,"PNC BANK, NATIONAL ASSOCIATION",DE,236220,13-Jul-04,2004,31,2,2.0,0,0,1,1,Y,N,20-Feb-07,31-Aug-04,10530.0,0.0,CHGOFF,9438.0,10000.0,5000.0
3411,1022665007,"Platinum Mortgage Advisors, Lt",PHOENIX,AZ,85016,BANK OF AMERICA NATL ASSOC,NC,522310,13-Jul-04,2004,84,10,1.0,0,0,1,1,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
3412,1022674003,"IRISGENIC, INC. A CALIFORNIA C",CANOGA PARK,CA,91324,BANK OF AMERICA CALIFORNIA N.A,CA,451120,10-Mar-97,1997,120,26,1.0,0,0,1,0,0,N,,31-Jul-97,170000.0,0.0,P I F,0.0,170000.0,127500.0
3413,1022675010,"Lush Beverly Hills, Inc.",BEVERLY HILLS,CA,90210,BANK OF AMERICA NATL ASSOC,NC,812112,13-Jul-04,2004,62,30,1.0,0,0,1,1,Y,N,6-Jul-06,31-Jul-04,100000.0,0.0,CHGOFF,98000.0,100000.0,50000.0
3414,1022685002,Fusion Solutions Inc,DALLAS,TX,75244,BANK OF AMERICA NATL ASSOC,NC,541611,13-Jul-04,2004,84,6,1.0,0,0,1,1,Y,N,,31-Aug-04,100000.0,0.0,P I F,0.0,100000.0,50000.0
3415,1022694009,"ATTENTIVE COMPANIONS, INC. A M",GAITHERSBURG,MD,20879,BANK OF AMERICA NATL ASSOC,OR,621610,10-Mar-97,1997,240,10,1.0,0,0,1,0,0,N,,31-Jul-97,69000.0,0.0,P I F,0.0,69000.0,55200.0
3416,1022704010,"WOODSTYLES, INC., AN ARIZONA C",PEORIA,AZ,85345,BANK OF AMERICA NATL ASSOC,OR,321992,10-Mar-97,1997,84,1,1.0,0,0,1,0,0,N,,31-Jul-97,50000.0,0.0,P I F,0.0,50000.0,40000.0
3417,1022705006,Michael W. Collins and Angelia,Mount Vernon,OH,43050,"PNC BANK, NATIONAL ASSOCIATION",DE,532230,13-Jul-04,2004,19,2,1.0,0,0,1,2,N,N,3-Mar-10,30-Sep-04,27600.0,0.0,CHGOFF,9378.0,27600.0,13800.0
3418,1022715009,"The Tyner Group, Inc.",BOCA RATON,FL,33429,BANK OF AMERICA NATL ASSOC,NC,561730,13-Jul-04,2004,84,14,1.0,0,0,1,2,Y,N,,31-Aug-04,88895.0,0.0,P I F,0.0,50000.0,25000.0
3419,1022725001,Northstar Chiropractic Natural,Lisle,IL,60532,"PNC BANK, NATIONAL ASSOCIATION",IL,621310,13-Jul-04,2004,87,1,2.0,0,0,1,1,N,N,,31-Aug-04,44300.0,0.0,P I F,0.0,44300.0,22150.0
3420,1022735004,"Right Click Consulting, Inc.",LITHONIA,GA,30038,BANK OF AMERICA NATL ASSOC,NC,541511,13-Jul-04,2004,64,2,1.0,0,0,1,1,T,N,19-May-06,31-Jul-04,30000.0,0.0,CHGOFF,30000.0,30000.0,15000.0
3421,1022744000,SPRINKLES HOMEMADE ICE CREAM,NEW FAIRFIELD,CT,6812,BANK OF AMERICA NATL ASSOC,RI,311520,10-Mar-97,1997,60,2,2.0,0,0,1,0,N,Y,,31-Jul-97,70000.0,0.0,P I F,0.0,70000.0,56000.0
3422,1022755010,"Rjt Sales, Inc.",BOCA RATON,FL,33433,BANK OF AMERICA NATL ASSOC,NC,423220,13-Jul-04,2004,84,2,1.0,0,0,1,2,Y,N,,31-Oct-04,95000.0,0.0,P I F,0.0,50000.0,25000.0
3423,1022764006,"LAFRAMBOSIE, LLC",NORWOOD,CO,81423,U.S. BANK NATIONAL ASSOCIATION,CO,811111,10-Mar-97,1997,120,7,2.0,0,0,1,0,N,N,,31-Jul-97,131000.0,0.0,P I F,0.0,131000.0,98250.0
3424,1022765002,"Internet Scrap Metal Exchange,",PALOS VERDES ESTATES,CA,90274,BANK OF AMERICA NATL ASSOC,NC,332312,13-Jul-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Aug-04,25000.0,0.0,P I F,0.0,25000.0,12500.0
3425,1022775005,"McRae Heating and Cooling, Inc",THONOTOSASSA,FL,33592,BANK OF AMERICA NATL ASSOC,NC,423730,13-Jul-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Aug-04,26194.0,0.0,P I F,0.0,16000.0,8000.0
3426,1022785008,Feodor Macht,WESTCHESTER,IL,60154,"PNC BANK, NATIONAL ASSOCIATION",DE,337110,13-Jul-04,2004,39,2,1.0,0,0,1,1,Y,N,8-Jun-06,31-Jul-04,35000.0,0.0,CHGOFF,29441.0,35000.0,17500.0
3427,1022814008,"MLB, INC.",SEATTLE,WA,98108,WELLS FARGO BANK NATL ASSOC,SD,442210,10-Mar-97,1997,126,1,1.0,0,0,1,0,0,N,,31-Mar-97,360000.0,0.0,P I F,0.0,360000.0,270000.0
3428,1022815004,Northstar Chiropractic Natural,LISLE,IL,60532,"PNC BANK, NATIONAL ASSOCIATION",IL,621310,13-Jul-04,2004,60,1,2.0,0,0,1,1,Y,N,,30-Sep-05,15000.0,0.0,P I F,0.0,15000.0,7500.0
3429,1022835010,Creative Concept Group L.L.C.,White Lake,MI,48346,"PNC BANK, NATIONAL ASSOCIATION",IL,541430,13-Jul-04,2004,60,2,2.0,0,0,1,1,Y,N,,31-Jul-04,25000.0,0.0,P I F,0.0,25000.0,12500.0
3430,1022844006,COUNTRY GATE CHILDRENS CENTER,GEORGETOWN,MA,1833,DANVERSBANK,MA,624410,10-Mar-97,1997,282,6,2.0,0,0,1,0,0,N,,31-May-97,190000.0,0.0,P I F,0.0,190000.0,142500.0
3431,1022845002,"Grace Beauty Supply & Salon, I",HIALEAH,FL,33018,BANK OF AMERICA NATL ASSOC,NC,812112,13-Jul-04,2004,32,12,1.0,0,0,1,1,N,N,27-Jan-09,31-Jul-04,50000.0,0.0,CHGOFF,41566.0,50000.0,25000.0
3432,1022855005,"Specialized Telephone Systems,",DAVIE,FL,33325,BANK OF AMERICA NATL ASSOC,NC,517110,13-Jul-04,2004,84,8,1.0,0,0,1,1,Y,N,,31-Jul-04,174531.0,0.0,P I F,0.0,100000.0,50000.0
3433,1022864001,MUSIC GO ROUND (R),PASADENA,TX,77505,COMERICA BANK,TX,451140,10-Mar-97,1997,84,1,2.0,0,0,56837,0,N,N,,31-Jul-97,120000.0,0.0,P I F,0.0,120000.0,90000.0
3434,1022865008,"Bigfoot Lumber, Inc.",KALAMAZOO,MI,49001,"PNC BANK, NATIONAL ASSOCIATION",DE,113110,13-Jul-04,2004,120,4,2.0,0,0,1,2,N,N,,31-Aug-04,12452.0,0.0,P I F,0.0,10000.0,5000.0
